pair_id,trial,bpm,phase,beat,beat_time_s,p1_tap_s,p2_tap_s,async_p1_ms,async_p2_ms,diff1,diff2,loop
33,1,90,silence,33,583.6374,583.8661,583.3397,228.69,-297.71,3.0,-3.0,2
33,1,90,silence,34,584.3041,584.4474,584.5141,143.38,210.02,3.0,-3.0,2
33,1,90,silence,35,584.9707,585.0255,585.0374,54.78,66.67,3.0,-3.0,2
33,1,90,silence,36,585.6374,585.5441,585.6126,-93.25,-24.74,3.0,-3.0,2
33,1,90,silence,37,586.3041,586.1608,586.155,-143.31,-149.06,3.0,-3.0,2
33,1,90,silence,38,586.9707,586.7407,586.7747,-230.01,-196.05,3.0,-3.0,2
33,1,90,silence,39,587.6374,587.9262,587.3528,288.79,-284.58,3.0,-3.0,2
33,1,90,silence,40,588.3041,588.4709,588.5736,166.8,269.54,3.0,-3.0,2
33,1,90,silence,41,588.9707,589.0468,589.1178,76.04,147.08,3.0,-3.0,2
33,1,90,silence,42,589.6374,589.6416,589.6744,4.24,37.0,3.0,-3.0,2
33,1,90,silence,43,590.3041,590.2209,590.2542,-83.13,-49.89,3.0,-3.0,2
33,1,90,silence,44,590.9707,590.8193,590.8598,-151.4,-110.95,3.0,-3.0,2
33,1,90,silence,45,591.6374,591.513,591.4577,-124.42,-179.69,3.0,-3.0,2
33,1,90,silence,46,592.3041,592.0713,592.1156,-232.79,-188.46,3.0,-3.0,2
33,1,90,silence,47,592.9707,593.2185,592.695,247.74,-275.69,3.0,-3.0,2
33,1,90,silence,48,593.6374,593.8339,593.8678,196.49,230.38,3.0,-3.0,2
33,1,90,silence,49,594.3041,594.3806,594.4325,76.5,128.45,3.0,-3.0,2
33,1,90,silence,50,594.9707,594.9539,594.9861,-16.84,15.35,3.0,-3.0,2
33,1,90,silence,51,595.6374,595.5749,595.5973,-62.53,-40.11,3.0,-3.0,2
33,1,90,silence,52,596.3041,596.1639,596.1701,-140.12,-133.94,3.0,-3.0,2
33,1,90,silence,53,596.9707,596.7459,596.7955,-224.8,-175.26,3.0,-3.0,2
33,1,90,silence,54,597.6374,597.9041,597.9099,266.76,272.53,3.0,-3.0,2
33,1,90,silence,55,598.3041,598.5094,598.4983,205.3,194.23,3.0,-3.0,2
33,1,90,silence,56,598.9707,599.0723,599.1275,101.56,156.74,3.0,-3.0,2
33,1,90,silence,57,599.6374,599.7361,599.7443,98.7,106.93,3.0,-3.0,2
33,1,90,silence,58,600.3041,600.3474,600.3514,43.37,47.38,3.0,-3.0,2
33,1,90,silence,59,600.9707,600.9562,600.9458,-14.49,-24.92,3.0,-3.0,2
33,1,90,silence,60,601.6374,601.5445,601.5426,-92.87,-94.81,3.0,-3.0,2
33,1,90,silence,61,602.3041,602.0938,602.1835,-210.3,-120.57,3.0,-3.0,2
